ORBIT NUMBER  PERIGEE TIME             PERIGEE R_GSM     PERIGEE X_GSM        PERIGEE Y_GSM        PERIGEE Z_GSM        APOGEE TIME              APOGEE R_GSM      APOGEE X_GSM         APOGEE Y_GSM         APOGEE Z_GSM         
346           2016-08-12T13:17:54.033  7795.16845703125  4961.51220703125     -6002.46875          344.1026611328125    2016-08-12T01:21:24.033  76409.6796875     -49402.58984375      58196.55859375       -3314.181396484375   
347           2016-08-13T13:10:54.033  7794.94970703125  4793.58349609375     -6136.19384765625    360.4434814453125    2016-08-13T01:14:24.033  76412.4453125     -48508.8671875       58950.11328125       -3261.1435546875     
348           2016-08-14T13:04:24.033  7797.50390625     4834.15966796875     -6109.95458984375    316.8891906738281    2016-08-14T01:07:54.033  76411.7109375     -47625.4921875       59668.375            -3201.02099609375    
349           2016-08-15T12:57:24.033  7805.1943359375   4655.837890625       -6255.4404296875     337.1888427734375    2016-08-15T01:00:54.033  76406.40625       -46706.12890625      60386.84375          -3147.25390625       
350           2016-08-16T12:50:54.010  7816.626953125    4727.603515625       -6218.326171875      286.0856018066406    2016-08-16T00:53:54.010  76396.4765625     -45771.08203125      61088.9453125        -3093.646240234375   
351           2016-08-17T12:43:54.010  7829.5732421875   4612.29638671875     -6320.25390625       288.6805419921875    2016-08-17T00:46:54.010  76383.21875       -44819.19140625      61776.94921875       -3040.4677734375     
352           2016-08-18T12:36:54.010  7842.2158203125   4539.3515625         -6388.82080078125    278.5582580566406    2016-08-18T00:40:24.010  76369.1328125     -43874.32421875      62437.1640625        -2981.174560546875   
353           2016-08-19T12:29:24.260  7851.80419921875  4268.24853515625     -6582.45068359375    322.8264465332031    2016-08-19T00:32:54.260  76356.984375      -42868.52734375      63119.41015625       -2935.73486328125    
354           2016-08-20T12:22:24.260  7856.7939453125   4244.267578125       -6605.10009765625    296.7392883300781    2016-08-20T00:25:54.260  76348.9140625     -41874.3671875       63775.984375         -2883.9384765625     
355           2016-08-21T12:15:24.260  7857.9375         4216.14892578125     -6625.5517578125     270.7882080078125    2016-08-21T00:18:54.260  76345.7421875     -40871.43359375      64421.87109375       -2832.084228515625   
356           2016-08-22T12:08:24.260  7856.00341796875  4167.134765625       -6655.02490234375    249.8312530517578    2016-08-23T23:57:24.237  76356.1171875     -37800.0703125       66288.9765625        -2680.070068359375   
357           2016-08-24T11:53:54.237  7847.53466796875  3730.26806640625     -6897.78076171875    299.1976013183594    2016-08-24T23:50:24.237  76360.421875      -36771.6875          66871.984375         -2625.63623046875    
358           2016-08-25T11:47:24.237  7844.81396484375  3835.752197265625    -6839.04638671875    235.68487548828125   2016-08-25T23:43:54.237  76362.59375       -35760.5078125       67422.984375         -2563.690185546875   
359           2016-08-26T11:40:24.237  7844.03466796875  3677.180419921875    -6924.4267578125     243.99961853027344   2016-08-26T23:36:54.237  76361.8515625     -34715.125           67968.3828125        -2508.20556640625    
360           2016-08-27T11:33:24.237  7846.27099609375  3511.18994140625     -7012.19189453125    254.32476806640625   2016-08-27T23:29:54.237  76357.9921875     -33659.39453125      68495.0625           -2452.56201171875    
361           2016-08-28T11:26:24.237  7851.48486328125  3349.525146484375    -7096.2734375        263.447021484375     2016-08-28T23:22:54.236  76351.3828125     -32592.5078125       69003.7421875        -2396.984375         
362           2016-08-29T11:19:24.236  7859.01123046875  3202.555908203125    -7171.85986328125    268.5367736816406    2016-08-29T23:15:54.213  76342.828125      -31513.939453125     69495.4296875        -2341.6630859375     
363           2016-08-30T11:12:24.213  7867.78515625     3077.609375          -7235.93505859375    267.5806884765625    2016-08-30T23:08:54.213  76333.3125        -30423.90625         69970.9296875        -2286.66650390625    
364           2016-08-31T11:05:24.213  7876.64306640625  2978.7529296875      -7287.05908203125    259.4300231933594    2016-08-31T23:01:54.213  76324.109375      -29322.86328125      70431.21875          -2232.006591796875   
365           2016-09-01T10:58:24.213  7881.125          2951.643798828125    -7303.7685546875     234.3064727783203    2016-09-01T22:54:24.213  76327.15625       -28177.359375        70900.953125         -2219.573974609375   
366           2016-09-02T10:50:54.213  7880.2099609375   2766.879150390625    -7374.3388671875     247.42416381835938   2016-09-02T22:47:24.213  76321.796875      -27057.220703125     71331.8671875        -2165.107666015625   
367           2016-09-03T10:43:54.213  7883.79150390625  2725.44677734375     -7394.35498046875    222.7431182861328    2016-09-03T22:40:24.213  76319.4296875     -25929.71875         71748.5234375        -2110.46728515625    
368           2016-09-04T10:36:54.213  7884.88623046875  2685.12109375        -7410.982421875      197.20713806152344   2016-09-04T22:33:24.213  76320.1953125     -24796.3828125       72150.4453125        -2055.4267578125     
369           2016-09-05T10:29:24.213  7883.45556640625  2369.139404296875    -7515.11181640625    243.2053985595703    2016-09-05T22:25:54.190  76323.7890625     -23631.599609375     72545.4375           -2006.9451904296875  
370           2016-09-06T10:22:24.190  7878.9990234375   2294.616455078125    -7534.08349609375    225.7150421142578    2016-09-06T22:18:54.190  76329.3515625     -22490.341796875     72914.6796875        -1950.548095703125   
371           2016-09-07T10:15:24.190  7873.4755859375   2188.634765625       -7560.0771484375     216.14801025390625   2016-09-07T22:11:54.190  76335.6953125     -21346.4921875       73265.828125         -1893.319580078125   
372           2016-09-08T10:08:24.190  7868.12890625     2045.57421875        -7594.49609375       216.11610412597656   2016-09-08T22:04:54.190  76341.3046875     -20200.05859375      73597.4453125        -1835.29541015625    
373           2016-09-09T10:01:54.190  7864.25927734375  2135.877197265625    -7567.06640625       155.26925659179688   2016-09-09T21:58:24.190  76344.53125       -19078.109375        73901.1640625        -1769.37255859375    
374           2016-09-10T09:54:54.190  7862.79931640625  1929.0556640625      -7620.546875         172.1063995361328    2016-09-10T21:51:24.190  76343.9765625     -17924.228515625     74190.2890625        -1710.3148193359375  
375           2016-09-11T09:47:54.190  7865.861328125    1709.646484375       -7675.40771484375    192.34881591796875   2016-09-11T21:44:24.190  76338.890625      -16764.009765625     74457.1484375        -1651.231689453125   
376           2016-09-12T09:41:24.190  7873.041015625    1772.4901123046875   -7669.66064453125    139.11004638671875   2016-09-12T21:37:54.166  76329.6484375     -15623.056640625     74696.8671875        -1585.142822265625   
377           2016-09-13T09:34:24.166  7882.95703125     1595.94677734375     -7718.2880859375     148.3366241455078    2016-09-13T21:30:54.166  76317.7890625     -14444.671875        74922.7890625        -1526.937255859375   
378           2016-09-14T09:27:24.166  7894.27001953125  1467.702392578125    -7755.2822265625     144.74282836914062   2016-09-14T21:23:54.166  76305.921875      -13256.2041015625    75131.2734375        -1469.4027099609375  
379           2016-09-15T09:20:24.166  7904.36083984375  1389.5899658203125   -7780.20947265625    127.69676971435547   2016-09-15T21:16:24.166  76296.8046875     -12031.1259765625    75328.8671875        -1419.8155517578125  
380           2016-09-16T09:12:54.166  7910.884765625    1073.84716796875     -7835.771484375      172.14451599121094   2016-09-16T21:09:24.166  76292.359375      -10828.0732421875    75507.7421875        -1363.045166015625   
381           2016-09-17T09:05:54.166  7912.18896484375  1045.7327880859375   -7841.50732421875    141.21371459960938   2016-09-17T21:02:24.166  76293.109375      -9622.2421875        75672.6171875        -1306.0584716796875  
382           2016-09-18T08:58:54.166  7909.63037109375  1005.6109008789062   -7844.630859375      113.01057434082031   2016-09-18T20:55:24.166  76298.0859375     -8416.462890625      75822.1796875        -1248.4659423828125  
383           2016-09-19T08:51:54.166  7904.23486328125  934.4019165039062    -7848.263671875      92.66378021240234    2016-09-19T20:47:54.143  76305.421875      -7183.82958984375    75957.0625           -1197.5294189453125  
384           2016-09-20T08:44:24.143  7897.43310546875  546.7765502929688    -7876.95361328125    155.21701049804688   2016-09-20T20:41:24.143  76312.9140625     -6009.38720703125    76067.53125          -1130.6810302734375  
385           2016-09-21T08:37:54.143  7891.12158203125  675.0989990234375    -7861.7587890625     82.4318618774414     2016-09-21T20:34:24.143  76318.8203125     -4808.0400390625     76159.6953125        -1070.5543212890625  
386           2016-09-22T08:30:54.143  7886.65625        498.9313659667969    -7870.34814453125    89.65928649902344    2016-09-22T20:27:24.143  76322.0234375     -3606.759033203125   76230.0625           -1009.8899536132812  
387           2016-09-23T08:23:54.143  7885.060546875    308.43536376953125   -7878.380859375      100.78748321533203   2016-09-23T20:20:24.143  76322.0859375     -2404.278076171875   76278.3046875        -948.9662475585938   
388           2016-09-24T08:16:54.142  7886.546875       117.6472396850586    -7884.8720703125     112.08989715576172   2016-09-24T20:13:24.142  76319.21875       -1199.53515625       76304.625            -888.0408325195312   
389           2016-09-25T08:09:54.142  7890.63037109375  -61.17976379394531   -7889.47607421875    120.27102661132812   2016-09-25T20:06:24.142  76314.0625        8.27172565460205     76309.578125         -827.3292236328125   
390           2016-09-26T08:03:24.142  7896.08349609375  58.305747985839844   -7895.716796875      48.896175384521484   2016-09-26T19:59:24.119  76307.6015625     1219.5977783203125   76293.9921875        -766.9364624023438   
391           2016-09-27T07:56:24.119  7902.24365234375  -73.4805679321289    -7901.77880859375    44.2573127746582     2016-09-27T19:52:24.119  76300.8203125     2434.561767578125    76258.6875           -706.880859375       
392           2016-09-28T07:49:24.119  7908.36083984375  -177.40130615234375  -7906.306640625      32.030277252197266   2016-09-28T19:45:24.119  76294.8984375     3652.70751953125     76204.6640625        -647.1082763671875   
393           2016-09-29T07:41:54.119  7912.70458984375  -532.6983642578125   -7894.26953125       87.3442611694336     2016-09-29T19:38:24.119  76290.8515625     4873.27001953125     76132.78125          -587.4633178710938   
394           2016-09-30T07:34:54.119  7915.0498046875   -592.7896728515625   -7892.5673828125     63.25817108154297    2016-09-30T19:31:24.119  76289.4375        6095.11865234375     76043.7265625        -527.7257080078125   
395           2016-10-01T07:27:54.119  7915.0263671875   -643.925048828125    -7888.705078125      36.59843444824219    2016-10-01T19:24:24.119  76291.078125      7316.8935546875      75937.953125         -467.64404296875     
396           2016-10-02T07:20:54.119  7912.4580078125   -697.7931518554688   -7881.62158203125    10.559430122375488   2016-10-02T19:17:24.119  76295.7734375     8536.958984375       75815.5625           -406.9703369140625   
397           2016-10-03T07:13:24.119  7906.60986328125  -1041.5404052734375  -7837.44775390625    63.85133743286133    2016-10-03T19:09:54.095  76303.03125       9781.7939453125      75672.609375         -353.3158874511719   
